substrate,power,calibration,baked,bake time,sample number,pressure,mtime,burn quality,DW,filePath,CW,cell number
394,9W,false,baked,12h,4,850,1426264934.5647123,OK,95,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394 dw 95 cw 46 -4.jy,46,unknown
394,9W,false,baked,12h,05,850,1425942657.1631298,N/A,100,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394-05 dw100cw46-1.jy,46,unknown
394,9W,false,baked,12h,05,850,1425948314.6454523,N/A,100,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394-05 dw100cw46-2.jy,46,unknown
394,9W,false,baked,12h,05,850,1425948849.8511925,N/A,100,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394-05 dw100cw46-3.jy,46,unknown
394,9W,false,baked,12h,05,850,1425940879.9300082,N/A,95,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394-05 dw95 cw46-1.jy,46,unknown
394,9W,false,baked,12h,05,850,1425941389.0525024,N/A,95,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394-05 dw95 cw46-2.jy,46,unknown
394,9W,false,baked,12h,05,850,1425941808.6464393,good,95,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394-05 dw95 cw46-3.jy,46,unknown
394,9W,false,baked,12h,2,850,1429814692.6968136,good,104,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394TCO dw 104 cw 46-2.jy,46,unknown
394,9W,false,baked,12h,3,850,1429816117.7905166,good,104,Y:/Characterization/GDOES/TCO/S00394 9W 850Pa/S394TCO dw 104 cw 46-3.jy,46,unknown
405,75W,false,baked,12h,1,1200,1433368896.2788208,N/A,166,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405 dw 166 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,2,1200,1433376244.3235028,N/A,167,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405 dw 167 cw 54-2.jy,54,unknown
405,75W,false,baked,12h,1,1200,1433367149.2473524,N/A,184,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405 dw 184 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,2,1200,1433374984.0128891,N/A,184,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405 dw 184 cw 54-2.jy,54,unknown
405,75W,false,baked,12h,1,1200,1433370408.1930642,N/A,273,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405 dw 273 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,1,1200,1433372471.5774884,N/A,277,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405 dw 277 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,2,1200,1433378462.215186,N/A,277,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405 dw 277 cw 54-2.jy,54,unknown
405,75W,false,baked,12h,02,1200,1433452469.1137135,N/A,2.9,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-02 DW2.9 CW54-1.jy,54,unknown
405,75W,false,baked,12h,02,1200,1433452689.9945014,OK,2.9,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-02 dw 2.9 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,03,1200,1433453704.350271,N/A,12,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-03 DW12 CW54-1.jy,54,unknown
405,75W,false,baked,12h,03,1200,1433453977.8343513,noisy,12,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-03 dw 12 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,04,1200,1433454961.8840797,N/A,69,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-04 DW69 CW54-1.jy,54,unknown
405,75W,false,baked,12h,04,1200,1433455156.9468224,noisy,69,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-04 dw 69 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,05,1200,1433456082.9020486,N/A,74,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-05 DW74 CW54-1.jy,54,unknown
405,75W,false,baked,12h,05,1200,1433456298.0576265,noisy,74,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-05 dw 74 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433439275.269176,N/A,109,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 DW109 CW54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433437350.4956071,N/A,140,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 DW140 CW54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433442473.0503802,N/A,144,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 DW144 CW54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433443387.5395865,N/A,144,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 DW144 CW54-2.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433440829.4999056,N/A,157,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 DW157 CW54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433439677.3910823,OK,109,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 dw 109 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433438296.6840692,OK,140,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 dw 140 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433443694.4077256,noisy,144,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 dw 144 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,06,1200,1433441224.258599,OK,157,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-06 dw 157 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,08,1200,1433369626.834492,good,166,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-08 dw 166 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,08,1200,1433377349.2312312,N/A,167,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-08 dw 167 cw 54-2.jy,54,unknown
405,75W,false,baked,12h,08,1200,1433367844.228573,OK,184,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-08 dw 184 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,08,1200,1433375143.78837,OK,184,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-08 dw 184 cw 54-2.jy,54,unknown
405,75W,false,baked,12h,09,1200,1433457323.6590161,N/A,238,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-09 DW238 CW54-1.jy,54,unknown
405,75W,false,baked,12h,09,1200,1433457607.5483148,Ok,238,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-09 dw 238 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,10,1200,1433445910.2678053,N/A,242,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-10 DW242 CW54-1.jy,54,unknown
405,75W,false,baked,12h,10,1200,1433446235.4035766,noisy,242,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-10 dw 242 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,11,1200,1433458363.6504426,N/A,269,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-11 DW269 CW54-1.jy,54,unknown
405,75W,false,baked,12h,11,1200,1433458588.025637,Ok,269,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-11 dw 269 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,11,1200,1433371274.1973853,noisy,273,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-11 dw 273 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,11,1200,1433373299.9119313,noisy,277,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-11 dw 277 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,11,1200,1433378729.3032553,OK,277,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-11 dw 277 cw 54-2.jy,54,unknown
405,75W,false,baked,12h,12,1200,1433448857.487382,N/A,286,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-12 DW286 CW54-1.jy,54,unknown
405,75W,false,baked,12h,12,1200,1433449131.455063,noisy,286,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-12 dw 286 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,13,1200,1433450032.4362335,N/A,291,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-13 DW291 CW54-1.jy,54,unknown
405,75W,false,baked,12h,13,1200,1433450384.6692524,noisy,291,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-13 dw 291 cw 54-1.jy,54,unknown
405,75W,false,baked,12h,14,1200,1433451349.4217467,N/A,295,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-14 DW295 CW54-1.jy,54,unknown
405,75W,false,baked,12h,14,1200,1433451578.1493485,noisy,295,Y:/Characterization/GDOES/TCO/S00405\3.75W 1200Pa/S405-14 dw 295 cw 54-1.jy,54,unknown
406,75W,false,baked,12h,1,1200,1434042124.5842109,good,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 b12hrs cw37-1.jy,37,unknown
406,75W,false,baked,12h,2,1200,1434044110.8888996,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 b12hrs cw37-2.jy,37,unknown
406,2W,false,baked,12h,3,900,1434055051.1348789,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406 b12hrs cw37-3.jy,37,unknown
406,2W,false,baked,12h,4,900,1434056625.7344322,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406 b12hrs cw37-4.jy,37,unknown
406,2W,false,baked,12h,5,900,1434058142.4782963,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406 b12hrs cw37-5.jy,37,unknown
406,75W,false,baked,72h,1,1200,1434045221.2758377,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 b72hrs cw20-1.jy,20,unknown
406,75W,false,baked,72h,2,1200,1434046207.8059704,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 b72hrs cw20-2.jy,20,unknown
406,2W,false,baked,72h,3,900,1434047898.52134,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406 b72hrs cw20-3.jy,20,unknown
406,2W,false,baked,72h,4,900,1434049386.860742,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406 b72hrs cw20-4.jy,20,unknown
406,9W,false,baked,12h,2,850,1428714734.7744489,N/A,104,Y:/Characterization/GDOES/TCO/041015 9W 850Pa/S406 dw 104 cw 71-2.jy,71,unknown
406,9W,false,baked,12h,3,850,1428716261.6895308,good,104,Y:/Characterization/GDOES/TCO/041015 9W 850Pa/S406 dw 104 cw71-3.jy,71,unknown
406,9W,false,baked,12h,1,850,1428715331.3194966,N/A,104.4,Y:/Characterization/GDOES/TCO/041015 9W 850Pa/S406 dw 104.4 cw46-1.jy,46,unknown
406,9W,false,baked,12h,1,850,1428715818.1027517,good,131,Y:/Characterization/GDOES/TCO/041015 9W 850Pa/S406 dw 131 cw46-1.jy,46,unknown
406,75W,false,baked,12h,2,1200,1431376821.181147,good,104,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 dw104 cw46-2.jy,46,unknown
406,75W,false,baked,12h,3,1200,1431378473.4268491,ok,104,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 dw104 cw71-3.jy,71,unknown
406,75W,false,baked,12h,4,1200,1431379510.2346575,good,104,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 dw104 cw71-4.jy,71,unknown
406,75W,false,baked,12h,2,1200,1431377712.2079122,N/A,131,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406 dw131 cw46-2.jy,46,unknown
406,75W,false,baked,12h,07,1200,1432242033.3782265,N/A,unknown,Y:/Characterization/GDOES/TCO/051215 3.75W 1200Pa/S406-07 01023101-1.jy,unknown,01023101
406,75W,false,baked,12h,2,1200,1432243721.238791,ok,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406-2 00967589-1.jy,unknown,00967589
406,75W,false,baked,12h,2,1200,1432244725.8649554,good,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406-2 00967589-2.jy,unknown,00967589
406,75W,false,baked,12h,2,1200,1432248446.6348665,good,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406-2 00967589-3.jy,unknown,00967589
271,unknown,false,baked,72h,2,unknown,1434062649.879001,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/S406-2 b72hrs SC2-5.jy,unknown,unknown
406,2W,false,baked,72h,2,900,1434062825.223309,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406-2 b72hrs SC3-5.jy,unknown,unknown
406,2W,false,baked,72h,2,900,1434064325.1009314,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406-2 b72hrs SC3-6.jy,unknown,unknown
406,75W,false,baked,12h,37,1200,1432242575.7911792,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406-37 01023101-1.jy,unknown,01023101
406,75W,false,baked,12h,37,1200,1432661216.061006,good,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406-37 01023101-2.jy,unknown,01023101
406,75W,false,baked,12h,37,1200,1432662222.2159734,good,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\3.75w 1200Pa/S406-37 01023101-3.jy,unknown,01023101
406,2W,false,baked,12h,37,900,1434059794.3563857,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406-37 b12hrs SC2-5.jy,unknown,unknown
406,2W,false,baked,12h,37,900,1434061284.1122022,great,unknown,Y:/Characterization/GDOES/TCO/S00406 DOW Samples\2w 900Pa/S406-37 b12hrs SC2-6.jy,unknown,unknown
406,75W,false,baked,12h,4,1200,1433986387.1730957,N/A,unknown,Y:/Characterization/GDOES/TCO/061015 3.75W 1200Pa/S406.20 BK72SC -4.jy,unknown,unknown
406,75W,false,baked,12h,4,1200,1433985520.9125862,N/A,unknown,Y:/Characterization/GDOES/TCO/061015 3.75W 1200Pa/S406.37 BK12SC -4.jy,unknown,unknown
407,75W,false,baked,12h,1,1200,1432062809.9558578,ok,38,Y:/Characterization/GDOES/TCO/S00407\3.75W 1200Pa/S407 dw38 cw63-1.jy,63,unknown
407,75W,false,baked,12h,2,1200,1432067229.6984084,bad,38,Y:/Characterization/GDOES/TCO/S00407\3.75W 1200Pa/S407 dw38 cw63-2.jy,63,unknown
407,75W,false,baked,12h,3,1200,1432070794.7860577,very good,38,Y:/Characterization/GDOES/TCO/S00407\3.75W 1200Pa/S407 dw38 cw63-3.jy,63,unknown
407,75W,false,baked,12h,1,1200,1432069052.0780091,bad,82,Y:/Characterization/GDOES/TCO/S00407\3.75W 1200Pa/S407 dw82 cw63-1.jy,63,unknown
407,75W,false,baked,12h,2,1200,1432071978.2041364,very good,82,Y:/Characterization/GDOES/TCO/S00407\3.75W 1200Pa/S407 dw82 cw63-2.jy,63,unknown
407,75W,false,baked,12h,3,1200,1432070643.1225915,N/A,82,Y:/Characterization/GDOES/TCO/051215 3.75W 1200Pa/S407 dw82 cw63-3.jy,63,unknown
407,75W,false,baked,12h,4,1200,1432071768.430568,N/A,82,Y:/Characterization/GDOES/TCO/051215 3.75W 1200Pa/S407 dw82 cw63-4.jy,63,unknown
408,75W,false,baked,12h,1,1200,1432160871.2809324,N/A,124,Y:/Characterization/GDOES/TCO/051215 3.75W 1200Pa/S408 dw124 cw2-1.jy,2,unknown
408,75W,false,baked,12h,N/A,1200,1432164481.5352616,N/A,75,Y:/Characterization/GDOES/TCO/051215 3.75W 1200Pa/S408 dw75 cw2.jy,2,unknown
411,unknown,false,baked,12h,1,unknown,1424390837.5642543,N/A,0,Y:/Characterization/GDOES/TCO/Today/S411 DW 0_CW 72-1.jy,72,unknown
411,unknown,false,baked,12h,2,unknown,1424391689.9029515,N/A,0,Y:/Characterization/GDOES/TCO/Today/S411 DW 0_CW 72-2.jy,72,unknown
411,unknown,false,baked,12h,1,unknown,1424384718.8283312,N/A,0,Y:/Characterization/GDOES/TCO/Today/S411 DW 0_CW 75-1.jy,75,unknown
411,unknown,false,baked,12h,2,unknown,1424386396.2272654,N/A,0,Y:/Characterization/GDOES/TCO/Today/S411 DW 0_CW 75-2.jy,75,unknown
411,9W,false,baked,12h,1,850,1427850604.2400756,good,100,Y:/Characterization/GDOES/TCO/S00411 9W 850Pa/S411 dw 100 cw 35-1.jy,35,unknown
411,9W,false,baked,12h,11,850,1428707653.8682358,N/A,100,Y:/Characterization/GDOES/TCO/041015 9W 850Pa/S411 dw 100 cw 60-11.jy,60,unknown
411,9W,false,baked,12h,4,900,1426273040.9483142,Ok,100,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S411 dw 100 cw 75- 4.jy,75,unknown
411,9W,false,baked,12h,1,850,1425688711.1287322,N/A,100,Y:/Characterization/GDOES/TCO/S00411 9W 850Pa/S411 dw 100 cw 75-1.jy,75,unknown
411,9W,false,baked,12h,2,850,1425689279.125309,N/A,100,Y:/Characterization/GDOES/TCO/S00411 9W 850Pa/S411 dw 100 cw 75-2.jy,75,unknown
411,9W,false,baked,12h,3,850,1425689711.714069,N/A,100,Y:/Characterization/GDOES/TCO/S00411 9W 850Pa/S411 dw 100 cw 75-3.jy,75,unknown
411,9W,false,baked,12h,N/A,1000,1424801029.0983548,N/A,100,Y:/Characterization/GDOES/TCO/Tests\S411 dw 100/S411 dw 100 cw 95 9W 1000Pa.jy,95,unknown
411,75W,false,baked,12h,1,1200,1433350950.959762,N/A,50,Y:/Characterization/GDOES/TCO/060215 3.75W 1200Pa/S411 dw50 cw20-1.jy,20,unknown
411,unknown,false,baked,12h,1,unknown,1424393486.6246643,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW 100_CW 87-1.jy,87,unknown
411,unknown,false,baked,12h,1,unknown,1424800754.069872,N/A,0,Y:/Characterization/GDOES/TCO/Today/S411_DW0_CW 95-1.jy,95,unknown
411,unknown,false,baked,12h,3,unknown,1424472450.1229203,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_80-3.jy,unknown,unknown
411,unknown,false,baked,12h,1,unknown,1424468842.476396,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_90-1.jy,unknown,unknown
411,unknown,false,baked,12h,2,unknown,1424469848.3349626,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_90-2.jy,unknown,unknown
411,unknown,false,baked,12h,1,unknown,1424472969.3698323,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_91-1.jy,unknown,unknown
411,unknown,false,baked,12h,1,unknown,1424473148.4893467,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_92-1.jy,unknown,unknown
411,unknown,false,baked,12h,1,unknown,1424382426.8255055,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 80-1.jy,80,unknown
411,unknown,false,baked,12h,2,unknown,1424382835.2498229,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 80-2.jy,80,unknown
411,unknown,false,baked,12h,1,unknown,1424383496.893785,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 82-1.jy,82,unknown
411,unknown,false,baked,12h,1,unknown,1424484970.3996613,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 83-1.jy,83,unknown
411,unknown,false,baked,12h,1,unknown,1424485979.1910334,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 88-1.jy,88,unknown
411,unknown,false,baked,12h,3,unknown,1424481288.7852068,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 90-3.jy,90,unknown
411,unknown,false,baked,12h,1,unknown,1424473378.1685503,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 92-1.jy,92,unknown
411,unknown,false,baked,12h,2,unknown,1424473709.9639206,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 92-2.jy,92,unknown
411,unknown,false,baked,12h,3,unknown,1424474551.2421982,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 92-3.jy,92,unknown
411,unknown,false,baked,12h,4,unknown,1424475502.469469,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 92-4.jy,92,unknown
411,unknown,false,baked,12h,1,unknown,1424476371.3909953,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_DW100_CW 93-1.jy,93,unknown
411,unknown,false,baked,12h,1,unknown,1424399602.960033,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_dw100 cw40-1.jy,40,unknown
411,unknown,false,baked,12h,2,unknown,1424400297.5356529,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_dw100 cw40-2.jy,40,unknown
411,unknown,false,baked,12h,1,unknown,1424399015.7126014,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_dw100 cw60-1.jy,60,unknown
411,unknown,false,baked,12h,2,unknown,1424827189.1414168,bad,100,Y:/Characterization/GDOES/TCO/Today/S411_dw100_cw60-2.jy,60,unknown
411,unknown,false,baked,12h,3,unknown,1424827695.4597175,N/A,100,Y:/Characterization/GDOES/TCO/Today/S411_dw100_cw60-3.jy,60,unknown
414,9W,false,baked,12h,3,900,1426273524.5335636,N/A,41,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW 41 cw 46-3.jy,46,unknown
414,9W,false,baked,12h,4,900,1426274265.1136644,good,41,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW 41 cw 46-4.jy,46,unknown
414,9W,false,baked,12h,4,900,1426274922.99802,good,92,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW 92 cw 46-4.jy,46,unknown
414,9W,false,baked,12h,3,900,1426278893.3323903,good,185,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW185 cw 46-3.jy,46,unknown
414,9W,false,baked,12h,3,900,1426279530.250309,good,220,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW220 cw 71-3.jy,71,unknown
414,9W,false,baked,12h,3,900,1426275761.6116707,bad,234,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW234 cw 71-3.jy,71,unknown
414,9W,false,baked,12h,4,900,1426277719.9295294,N/A,234,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW234 cw 71-4.jy,71,unknown
414,9W,false,baked,12h,5,900,1426278421.2911613,good,234,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW234 cw 71-5.jy,71,unknown
414,9W,false,baked,12h,3,900,1426280336.120111,good,68,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW68 cw 71-3.jy,71,unknown
414,9W,false,baked,12h,4,900,1426282689.259444,N/A,68,Y:/Characterization/GDOES/TCO/031512 9W 900Pa/S414 DW68 cw 71-4.jy,71,unknown
414,9W,false,baked,12h,2,1000,1425593738.7384257,noisy,68,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414 dw 68 cw 71 -2.jy,71,unknown
414,9W,false,baked,12h,2,1000,1425491624.4372196,bad,92,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414 dw 92 cw 46-2.jy,46,unknown
365,unknown,false,baked,12h,1,unknown,1432663552.9139104,N/A,35,Y:/Characterization/GDOES/TCO/S00365 prf/S414 dw35 cw 40-1.jy,40,unknown
365,unknown,false,baked,12h,2,unknown,1432665649.7997813,N/A,35,Y:/Characterization/GDOES/TCO/S00365 prf/S414 dw35 cw 40-2.jy,40,unknown
414,9W,false,baked,12h,2,1000,1425519123.593232,N/A,334,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_DW 334_cw 71-2.jy,71,unknown
414,9W,false,baked,12h,1,1000,1425429871.6379678,N/A,41,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw 41_CW 46-1.jy,46,unknown
414,9W,false,baked,12h,2,1000,1425430542.930335,N/A,41,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw 41_CW 46-2.jy,46,unknown
414,9W,false,baked,12h,3,1000,1425432956.4729743,N/A,41,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw 41_CW 46-3.jy,46,unknown
414,9W,false,baked,12h,4,1000,1425433837.4221096,good,41,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw 41_CW 46-4.jy,46,unknown
414,9W,false,baked,12h,1,1000,1425425957.738307,N/A,68,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw 68_CW 71-1.jy,71,unknown
414,9W,false,baked,12h,1,1000,1425426394.09546,N/A,185,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw185_CW 46-1.jy,46,unknown
414,9W,false,baked,12h,2,1000,1425427009.3449407,bad,185,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw185_CW 46-2.jy,46,unknown
414,9W,false,baked,12h,3,1000,1425433278.7851403,bad,185,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw185_CW 46-3.jy,46,unknown
414,9W,false,baked,12h,4,1000,1425434321.66256,N/A,185,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw185_CW 46-4.jy,46,unknown
414,9W,false,baked,12h,5,1000,1425435001.7457547,good,185,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw185_CW 46-5.jy,46,unknown
414,9W,false,baked,12h,1,1000,1425427464.8813407,N/A,220,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw220_CW 71-1.jy,71,unknown
414,9W,false,baked,12h,2,1000,1425428299.779207,good,220,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw220_CW 71-2.jy,71,unknown
414,9W,false,baked,12h,1,1000,1425428831.490541,good,234,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw234_CW 71-1.jy,71,unknown
414,9W,false,baked,12h,1,1000,1425429494.3981054,good,92,Y:/Characterization/GDOES/TCO/S00414 9W 1000Pa/S414_Dw92_CW 46-1.jy,46,unknown
418,9W,false,baked,12h,2,850,1430258049.526113,good,1176,Y:/Characterization/GDOES/TCO/042815 9W 850Pa/S418 dw 1176 cw54-2.jy,54,unknown
418,9W,false,baked,12h,3,850,1430258989.7047522,N/A,1176,Y:/Characterization/GDOES/TCO/042815 9W 850Pa/S418 dw 1176 cw54-3.jy,54,unknown
418,9W,false,baked,12h,4,850,1430259890.6843348,good,1176,Y:/Characterization/GDOES/TCO/042815 9W 850Pa/S418 dw 1176 cw54-4.jy,54,unknown
